Date,Open,High,Low,Close,Adj Close,Volume
2017-02-07,1120.500000,1125.000000,1113.000000,1122.400024,1031.361694,122244
2017-02-08,1120.000000,1140.500000,1120.000000,1131.324951,1039.562622,172196
2017-02-09,1135.000000,1165.449951,1134.500000,1162.125000,1067.864624,984414
2017-02-10,1152.000000,1210.449951,1152.000000,1198.349976,1101.151489,243032
2017-02-13,1201.650024,1212.500000,1191.375000,1205.150024,1107.399536,178652
2017-02-14,1207.000000,1207.500000,1198.250000,1201.474976,1104.022705,114198
2017-02-15,1200.000000,1213.500000,1189.175049,1207.849976,1109.880615,124852
2017-02-16,1225.000000,1238.750000,1218.150024,1223.449951,1124.215332,302020
2017-02-17,1226.025024,1237.000000,1201.074951,1204.074951,1106.411865,171908
2017-02-20,1209.500000,1277.500000,1206.000000,1253.250000,1151.598511,396012
2017-02-21,1258.000000,1262.500000,1227.599976,1232.150024,1132.209473,647770
2017-02-22,1232.500000,1235.724976,1201.000000,1204.775024,1107.055054,257518
2017-02-23,1205.000000,1245.500000,1205.000000,1240.824951,1140.180908,230636
2017-02-27,1240.500000,1250.000000,1236.525024,1244.449951,1143.512085,121912
2017-02-28,1244.449951,1245.625000,1225.775024,1233.250000,1133.220337,75554
2017-03-01,1242.000000,1250.500000,1235.699951,1240.025024,1139.446045,79962
2017-03-02,1240.000000,1255.000000,1239.550049,1250.574951,1149.139893,220154
2017-03-03,1250.500000,1250.500000,1238.000000,1246.175049,1145.097168,69636
2017-03-06,1237.500000,1241.224976,1227.449951,1235.324951,1135.126953,417268
2017-03-07,1236.000000,1253.724976,1236.000000,1250.349976,1148.933350,97596
2017-03-08,1249.500000,1260.000000,1246.000000,1256.949951,1154.998291,159064
2017-03-09,1256.949951,1262.449951,1251.750000,1259.775024,1157.593872,154960
2017-03-10,1262.500000,1274.250000,1259.750000,1270.900024,1167.816406,134058
2017-03-14,1275.000000,1292.000000,1275.000000,1281.175049,1177.258179,791322
2017-03-15,1282.500000,1285.000000,1248.025024,1250.150024,1148.749756,121088
2017-03-16,1250.500000,1262.500000,1250.500000,1259.474976,1157.318481,67864
2017-03-17,1274.000000,1274.000000,1256.224976,1263.425049,1160.947876,358458
2017-03-20,1259.000000,1261.699951,1233.525024,1240.400024,1139.790771,108378
2017-03-21,1241.000000,1246.949951,1233.000000,1243.074951,1142.248291,95616
2017-03-22,1243.500000,1247.500000,1235.000000,1239.550049,1139.009644,111480
2017-03-23,1239.000000,1243.000000,1224.250000,1229.449951,1129.728516,128716
2017-03-24,1232.500000,1235.000000,1211.849976,1213.375000,1114.957642,305624
2017-03-27,1214.000000,1220.500000,1203.500000,1206.050049,1108.226807,163488
2017-03-28,1206.050049,1220.925049,1206.050049,1214.925049,1116.381714,62040
2017-03-29,1215.625000,1223.949951,1213.275024,1221.875000,1122.768066,60344
2017-03-30,1220.000000,1232.500000,1217.500000,1221.875000,1122.768066,123922
2017-03-31,1219.500000,1220.000000,1207.425049,1215.550049,1116.956055,167886
2017-04-03,1217.500000,1217.500000,1205.000000,1206.650024,1108.778076,56716
2017-04-05,1208.500000,1209.250000,1197.500000,1201.425049,1103.976929,78544
2017-04-06,1200.599976,1205.025024,1195.000000,1199.875000,1102.552612,46120
2017-04-07,1200.000000,1215.000000,1197.199951,1213.550049,1115.118530,75810
2017-04-10,1215.000000,1224.000000,1204.050049,1210.574951,1112.384644,97532
2017-04-11,1210.000000,1221.000000,1205.000000,1210.400024,1112.223999,48530
2017-04-12,1209.574951,1213.500000,1190.300049,1197.099976,1100.002563,61524
2017-04-13,1200.000000,1204.000000,1160.675049,1163.925049,1069.518555,216988
2017-04-17,1166.250000,1166.525024,1150.000000,1160.425049,1066.302612,95602
2017-04-18,1162.500000,1169.474976,1151.250000,1154.324951,1060.697021,155452
2017-04-19,1142.500000,1174.224976,1127.500000,1150.875000,1057.527100,434290
2017-04-20,1159.449951,1167.000000,1146.000000,1164.175049,1069.748413,121062
2017-04-21,1165.000000,1167.724976,1150.949951,1155.599976,1061.868530,46658
2017-04-24,1150.000000,1168.525024,1141.949951,1164.550049,1070.093018,109302
2017-04-25,1165.500000,1171.650024,1151.500000,1155.650024,1061.914673,86084
2017-04-26,1165.125000,1170.500000,1152.000000,1155.224976,1061.524048,307916
2017-04-27,1160.000000,1164.824951,1142.525024,1150.699951,1057.365967,317610
2017-04-28,1150.699951,1151.000000,1132.650024,1136.050049,1043.904419,201386
2017-05-02,1148.500000,1150.750000,1140.050049,1145.974976,1053.024170,277740
2017-05-03,1149.500000,1171.750000,1135.724976,1168.699951,1073.906128,255224
2017-05-04,1172.500000,1174.000000,1155.500000,1163.550049,1069.173950,668816
2017-05-05,1151.000000,1165.900024,1151.000000,1159.974976,1065.889038,343074
2017-05-08,1162.500000,1173.449951,1159.000000,1170.949951,1075.973633,68278
2017-05-09,1171.224976,1181.000000,1166.800049,1176.375000,1080.958862,83428
2017-05-10,1176.375000,1178.000000,1158.000000,1166.250000,1071.654907,71886
2017-05-11,1170.000000,1179.824951,1161.800049,1175.625000,1080.269531,64362
2017-05-12,1174.500000,1184.500000,1161.349976,1179.750000,1084.060059,336766
2017-05-15,1182.250000,1187.500000,1170.375000,1182.199951,1086.311279,52680
2017-05-16,1189.349976,1217.400024,1187.750000,1213.625000,1115.187378,1178620
2017-05-17,1215.949951,1230.000000,1212.000000,1225.675049,1126.260010,249280
2017-05-18,1225.500000,1282.875000,1221.525024,1267.050049,1164.279053,576312
2017-05-19,1273.000000,1275.000000,1242.599976,1253.400024,1151.736084,106246
2017-05-22,1253.500000,1275.000000,1253.500000,1264.650024,1162.073730,96514
2017-05-23,1264.750000,1280.300049,1257.000000,1260.224976,1158.007568,99178
2017-05-24,1261.224976,1285.000000,1261.224976,1278.900024,1175.167725,274382
2017-05-25,1286.000000,1316.500000,1283.775024,1309.974976,1203.722534,790938
2017-05-26,1312.000000,1318.000000,1285.525024,1289.650024,1185.045898,693932
2017-05-29,1289.500000,1297.925049,1281.150024,1285.750000,1181.462158,100132
2017-05-30,1286.425049,1287.500000,1262.800049,1275.849976,1172.365356,97588
2017-05-31,1265.500000,1285.775024,1264.525024,1272.175049,1168.988281,100232
2017-06-01,1265.000000,1281.099976,1265.000000,1275.425049,1171.974609,94288
2017-06-02,1271.125000,1294.500000,1271.125000,1280.925049,1177.028564,83936
2017-06-05,1282.500000,1310.000000,1280.000000,1300.525024,1195.038940,144418
2017-06-06,1322.000000,1353.699951,1315.000000,1347.699951,1238.387573,307384
2017-06-07,1350.000000,1350.000000,1290.500000,1307.675049,1201.609009,390798
2017-06-08,1305.000000,1305.000000,1258.849976,1260.750000,1158.489624,362406
2017-06-09,1258.000000,1272.750000,1244.500000,1255.125000,1153.321289,205784
2017-06-12,1250.000000,1257.000000,1236.199951,1244.949951,1143.971313,1674392
2017-06-13,1233.125000,1241.224976,1225.000000,1226.699951,1139.790283,116034
2017-06-14,1225.025024,1238.500000,1225.025024,1235.400024,1147.874023,127556
2017-06-15,1232.525024,1234.974976,1203.025024,1205.550049,1120.138672,155360
2017-06-16,1205.550049,1217.449951,1194.750000,1198.724976,1113.797485,145620
2017-06-19,1204.250000,1221.425049,1203.275024,1215.949951,1129.802246,96256
2017-06-20,1214.974976,1222.500000,1191.550049,1220.750000,1134.261841,78890
2017-06-21,1220.500000,1220.500000,1199.000000,1203.025024,1117.792847,92260
2017-06-22,1205.000000,1215.050049,1194.449951,1197.875000,1113.007324,115518
2017-06-23,1201.500000,1206.500000,1176.500000,1180.324951,1096.700806,93466
2017-06-27,1179.375000,1193.175049,1167.500000,1172.949951,1089.848267,95596
2017-06-28,1172.500000,1179.150024,1167.574951,1175.599976,1092.310791,82848
2017-06-29,1176.500000,1185.400024,1162.500000,1167.324951,1084.621948,80968
2017-06-30,1165.000000,1188.925049,1163.000000,1182.175049,1098.419922,109472
2017-07-03,1182.000000,1191.474976,1172.750000,1186.699951,1102.624268,72366
2017-07-04,1186.699951,1190.699951,1175.550049,1182.000000,1098.257324,56178
2017-07-05,1182.000000,1182.000000,1173.150024,1178.875000,1095.353638,41572
2017-07-06,1175.025024,1180.650024,1170.000000,1172.400024,1089.337402,62268
2017-07-07,1177.300049,1178.000000,1162.500000,1166.099976,1083.483887,109818
2017-07-10,1166.500000,1226.000000,1166.500000,1220.425049,1133.960083,1350732
2017-07-11,1219.400024,1256.699951,1213.425049,1235.949951,1148.385010,289626
2017-07-12,1243.974976,1244.000000,1215.650024,1219.550049,1133.147095,91514
2017-07-13,1224.949951,1235.500000,1213.550049,1222.025024,1135.446533,136914
2017-07-14,1194.500000,1211.324951,1188.050049,1199.400024,1114.424316,420104
2017-07-17,1200.000000,1210.324951,1192.000000,1197.849976,1112.984253,69136
2017-07-18,1198.500000,1220.000000,1198.500000,1202.625000,1117.421021,177068
2017-07-19,1209.000000,1228.949951,1208.650024,1225.224976,1138.419922,83796
2017-07-20,1225.000000,1228.699951,1215.500000,1222.599976,1135.980835,46184
2017-07-21,1222.599976,1249.500000,1219.900024,1245.449951,1157.211914,87094
2017-07-24,1240.000000,1269.599976,1239.949951,1266.324951,1179.923584,115188
2017-07-25,1265.000000,1290.000000,1258.849976,1285.324951,1197.627197,103052
2017-07-26,1277.500000,1286.500000,1273.500000,1277.400024,1190.243286,75250
2017-07-27,1275.000000,1291.849976,1234.525024,1242.175049,1157.421753,119976
2017-07-28,1239.699951,1244.275024,1221.925049,1241.375000,1156.676147,85060
2017-07-31,1235.000000,1258.000000,1232.449951,1247.025024,1161.940796,84854
2017-08-01,1247.025024,1259.449951,1244.150024,1249.974976,1164.689453,52056
2017-08-02,1249.500000,1250.925049,1229.000000,1233.675049,1149.501465,42532
2017-08-03,1239.500000,1250.724976,1236.000000,1244.775024,1159.844116,907188
2017-08-04,1245.000000,1264.000000,1243.724976,1261.375000,1175.311646,58680
2017-08-07,1261.000000,1261.375000,1242.000000,1252.300049,1166.855713,62024
2017-08-08,1262.500000,1263.000000,1243.000000,1248.900024,1163.687866,41584
2017-08-09,1247.974976,1260.724976,1247.550049,1250.974976,1165.621216,36890
2017-08-10,1249.199951,1260.000000,1243.250000,1255.625000,1169.954224,47260
2017-08-11,1257.000000,1266.650024,1242.500000,1247.000000,1161.917358,76946
2017-08-14,1250.500000,1252.800049,1230.025024,1234.574951,1150.339966,28980
2017-08-16,1248.500000,1273.500000,1233.425049,1245.525024,1160.543091,72664
2017-08-17,1250.000000,1250.000000,1231.000000,1240.074951,1155.464844,43284
2017-08-18,1237.500000,1273.224976,1235.474976,1256.425049,1170.699341,283874
2017-08-21,1256.425049,1271.000000,1247.500000,1260.699951,1174.682495,71410
2017-08-22,1259.949951,1269.000000,1245.500000,1248.025024,1162.872437,36044
2017-08-23,1250.000000,1260.000000,1237.824951,1246.500000,1161.451660,25540
2017-08-24,1237.650024,1257.500000,1237.650024,1247.650024,1162.523071,27694
2017-08-28,1248.000000,1250.974976,1232.000000,1242.925049,1158.120483,42866
2017-08-29,1242.925049,1246.949951,1233.000000,1237.474976,1153.042480,35542
2017-08-30,1243.750000,1245.724976,1230.500000,1243.375000,1158.539795,39944
2017-08-31,1246.000000,1250.000000,1234.000000,1248.375000,1163.198608,456558
2017-09-01,1237.500000,1238.500000,1220.000000,1231.599976,1147.568481,77234
2017-09-04,1228.224976,1231.375000,1220.099976,1228.900024,1145.052246,125536
2017-09-05,1228.900024,1241.250000,1220.000000,1238.824951,1154.299927,55212
2017-09-06,1235.000000,1237.474976,1226.000000,1228.224976,1144.423462,28764
2017-09-07,1228.000000,1233.500000,1226.175049,1229.474976,1145.587891,37994
2017-09-08,1231.500000,1237.500000,1226.974976,1235.074951,1150.806030,56132
2017-09-11,1237.000000,1240.275024,1228.099976,1231.775024,1147.731323,99420
2017-09-12,1232.500000,1247.224976,1228.500000,1243.400024,1158.563110,52032
2017-09-13,1250.000000,1264.025024,1237.675049,1244.050049,1159.168701,125994
2017-09-14,1245.000000,1248.724976,1236.500000,1242.525024,1157.747559,70868
2017-09-15,1246.000000,1257.224976,1243.800049,1249.275024,1164.037109,96160
2017-09-18,1253.500000,1258.449951,1245.550049,1249.525024,1164.270142,44660
2017-09-19,1249.525024,1251.675049,1246.250000,1249.150024,1163.920654,26636
2017-09-20,1249.150024,1252.500000,1239.025024,1246.199951,1161.171875,35934
2017-09-21,1243.750000,1269.849976,1239.974976,1262.925049,1176.755981,59748
2017-09-22,1262.500000,1262.949951,1247.599976,1251.175049,1165.807617,50996
2017-09-25,1264.400024,1266.500000,1247.500000,1254.099976,1168.532837,86234
2017-09-26,1254.099976,1263.000000,1234.000000,1237.449951,1153.018921,124206
2017-09-27,1245.000000,1253.974976,1237.050049,1245.074951,1160.123657,662114
2017-09-28,1247.500000,1255.525024,1226.425049,1239.224976,1154.672729,215700
2017-09-29,1239.224976,1241.724976,1210.324951,1218.500000,1135.361694,190728
2017-10-03,1217.500000,1227.724976,1214.000000,1223.525024,1140.044067,332914
2017-10-04,1235.000000,1235.000000,1214.500000,1221.275024,1137.947632,264880
2017-10-05,1221.000000,1221.275024,1212.500000,1215.074951,1132.170776,224568
2017-10-06,1214.000000,1227.025024,1213.800049,1222.574951,1139.158936,48416
2017-10-09,1224.000000,1233.500000,1221.300049,1226.275024,1142.606445,40918
2017-10-10,1230.000000,1235.300049,1226.050049,1229.775024,1145.867676,288744
2017-10-11,1230.000000,1256.675049,1228.849976,1250.250000,1164.945557,254368
2017-10-12,1250.525024,1277.500000,1250.525024,1274.275024,1187.331543,373754
2017-10-13,1274.949951,1302.800049,1262.500000,1278.375000,1191.151489,187026
2017-10-16,1278.375000,1295.000000,1278.000000,1292.550049,1204.359497,85992
2017-10-17,1293.000000,1306.474976,1290.550049,1297.500000,1208.971558,62332
2017-10-18,1295.000000,1305.949951,1290.000000,1294.525024,1206.199707,32266
2017-10-19,1294.525024,1297.474976,1285.425049,1290.474976,1202.425903,10286
2017-10-23,1290.500000,1312.525024,1277.500000,1292.974976,1204.755249,182860
2017-10-24,1305.000000,1309.500000,1285.224976,1290.300049,1202.262939,29186
2017-10-25,1291.000000,1305.500000,1279.375000,1280.875000,1196.727417,26314
2017-10-26,1280.000000,1283.199951,1262.800049,1271.500000,1187.968140,47864
2017-10-27,1272.500000,1295.000000,1267.199951,1289.599976,1204.879150,59322
2017-10-30,1290.000000,1309.000000,1290.000000,1306.500000,1220.669067,85514
2017-10-31,1297.525024,1317.449951,1297.525024,1308.150024,1222.210571,71600
2017-11-01,1311.000000,1311.000000,1290.550049,1301.250000,1215.763672,50706
2017-11-02,1293.250000,1335.000000,1293.250000,1312.900024,1226.648438,80876
2017-11-03,1315.000000,1317.500000,1302.125000,1306.349976,1220.528687,35902
2017-11-06,1305.000000,1336.474976,1305.000000,1333.500000,1245.894775,74320
2017-11-07,1335.500000,1371.800049,1334.000000,1354.175049,1265.211792,232088
2017-11-08,1364.000000,1376.550049,1359.824951,1365.224976,1275.536011,61182
2017-11-09,1375.000000,1375.000000,1356.775024,1366.925049,1277.124146,62778
2017-11-10,1358.500000,1364.974976,1347.750000,1351.650024,1262.852661,18128
2017-11-13,1351.500000,1387.000000,1350.000000,1379.449951,1288.826050,134728
2017-11-14,1379.000000,1379.000000,1353.275024,1358.375000,1269.135864,59444
2017-11-15,1357.500000,1374.974976,1351.400024,1353.074951,1264.183960,49182
2017-11-16,1353.500000,1380.500000,1345.000000,1373.300049,1283.080322,132358
2017-11-17,1379.500000,1379.500000,1353.000000,1355.050049,1266.029419,30136
2017-11-20,1359.050049,1362.824951,1348.474976,1352.324951,1263.483398,48444
2017-11-21,1352.375000,1352.375000,1335.000000,1338.324951,1250.402954,32314
2017-11-22,1335.000000,1354.699951,1335.000000,1341.599976,1253.463013,147484
2017-11-23,1342.050049,1347.125000,1336.324951,1341.375000,1253.252563,33170
2017-11-24,1337.000000,1353.000000,1337.000000,1344.375000,1256.055664,42346
2017-11-27,1338.500000,1345.699951,1332.599976,1343.525024,1255.261353,35470
2017-11-28,1343.500000,1348.750000,1336.125000,1342.449951,1254.256958,164746
2017-11-29,1339.900024,1346.150024,1325.500000,1329.275024,1241.947632,27624
2017-11-30,1329.000000,1334.275024,1312.500000,1317.125000,1230.595947,36504
2017-12-01,1318.500000,1334.474976,1312.500000,1315.275024,1228.867188,48620
2017-12-04,1313.500000,1329.300049,1301.849976,1316.675049,1230.175415,35034
2017-12-05,1310.000000,1324.500000,1310.000000,1316.900024,1230.385620,23444
2017-12-06,2635.000000,2640.000000,2615.000000,2630.000000,2457.221191,19420
2017-12-07,1315.724976,1322.275024,1307.525024,1308.824951,1222.841187,34668
2017-12-08,1308.500000,1322.000000,1297.525024,1300.500000,1215.063232,38394
2017-12-11,1302.500000,1333.500000,1302.500000,1328.000000,1240.756592,33814
2017-12-12,1328.025024,1329.550049,1302.550049,1307.074951,1221.206055,63784
2017-12-13,1297.550049,1323.775024,1297.550049,1313.650024,1227.349121,55852
2017-12-14,1310.125000,1315.000000,1265.500000,1279.275024,1195.232422,113418
2017-12-15,1280.000000,1293.650024,1270.175049,1273.925049,1190.233765,70532
2017-12-18,1266.500000,1292.599976,1248.449951,1288.500000,1203.851318,88078
2017-12-19,1285.000000,1298.699951,1283.750000,1287.525024,1202.940430,52882
2017-12-20,1285.000000,1296.000000,1270.000000,1294.000000,1208.990112,313914
2017-12-21,1295.000000,1303.449951,1278.349976,1297.050049,1211.839478,34050
2017-12-22,1300.000000,1329.949951,1295.000000,1319.900024,1233.188599,181640
2017-12-26,1337.525024,1344.000000,1317.500000,1321.400024,1234.589844,133142
2017-12-27,1318.050049,1328.974976,1305.525024,1310.525024,1224.429565,31994
2017-12-28,1301.500000,1325.000000,1300.599976,1314.425049,1228.073120,64402
2017-12-29,1307.500000,1355.849976,1307.500000,1350.199951,1261.497803,187112
2018-01-01,1344.900024,1346.250000,1321.425049,1327.324951,1240.125732,72202
2018-01-02,1321.474976,1338.724976,1311.349976,1316.875000,1230.362427,45568
2018-01-03,1317.000000,1332.025024,1315.074951,1317.599976,1231.039429,40080
2018-01-04,1330.000000,1330.000000,1320.199951,1324.900024,1237.859985,29218
2018-01-05,1325.500000,1347.000000,1325.500000,1342.224976,1254.046875,98284
2018-01-08,1347.500000,1360.675049,1340.724976,1353.875000,1264.931396,56746
2018-01-09,1355.000000,1361.650024,1339.449951,1354.224976,1265.258423,83554
2018-01-10,1356.000000,1408.000000,1348.724976,1403.550049,1311.343506,196244
2018-01-11,1403.599976,1410.000000,1390.949951,1394.199951,1302.607422,140630
2018-01-12,1406.500000,1406.500000,1372.000000,1386.449951,1295.366455,171892
2018-01-15,1395.000000,1401.525024,1368.074951,1373.599976,1283.360474,64996
2018-01-16,1374.099976,1430.000000,1374.099976,1425.425049,1331.781250,277772
2018-01-17,1428.550049,1462.500000,1428.500000,1444.724976,1349.813110,305872
2018-01-18,1447.500000,1462.500000,1433.300049,1455.050049,1359.459839,105898
2018-01-19,1460.000000,1489.500000,1451.525024,1477.375000,1380.317871,109434
2018-01-22,1478.000000,1565.000000,1462.000000,1556.574951,1457.768677,443890
2018-01-23,1557.500000,1568.875000,1546.300049,1551.550049,1453.062622,614352
2018-01-24,1550.000000,1627.400024,1540.000000,1587.300049,1486.543213,762348
2018-01-25,1590.000000,1590.500000,1540.000000,1558.925049,1459.969482,174444
2018-01-29,1559.025024,1612.000000,1559.000000,1597.550049,1496.142578,159372
2018-01-30,1559.500000,1599.625000,1559.500000,1576.849976,1476.756470,88726
2018-01-31,1565.500000,1573.550049,1550.500000,1555.875000,1457.113037,301576
2018-02-01,1560.000000,1594.500000,1545.775024,1569.449951,1469.826294,127464
2018-02-02,1557.500000,1595.000000,1552.824951,1574.574951,1474.625977,510204
2018-02-05,1555.500000,1592.949951,1539.175049,1553.250000,1454.654541,462518
2018-02-06,1515.000000,1538.925049,1492.900024,1497.675049,1402.607056,1039270
2018-02-07,1507.500000,1522.000000,1475.000000,1477.675049,1383.876831,251898
2018-02-08,1485.500000,1513.375000,1478.599976,1483.125000,1388.980957,2542808
2018-02-09,1480.000000,1495.875000,1450.000000,1486.150024,1391.814209,118202
2018-02-12,1504.000000,1509.000000,1478.000000,1483.949951,1389.753540,2393374
2018-02-14,1482.500000,1487.000000,1447.125000,1455.224976,1362.851929,111846
2018-02-15,1464.500000,1471.250000,1453.300049,1462.875000,1370.016479,101492
2018-02-16,1462.500000,1499.500000,1462.000000,1468.599976,1375.377808,608620
2018-02-19,1470.000000,1476.224976,1449.199951,1462.275024,1369.454468,167344
2018-02-20,1465.000000,1491.724976,1464.550049,1472.525024,1379.053833,82030
2018-02-21,1480.500000,1530.000000,1480.500000,1521.525024,1424.943481,249970
2018-02-22,1522.500000,1538.974976,1511.275024,1520.199951,1423.702271,149406
2018-02-23,1521.000000,1550.000000,1498.025024,1538.449951,1440.793823,593338
2018-02-26,1539.050049,1542.375000,1513.500000,1517.625000,1421.290894,99870
2018-02-27,1524.974976,1538.900024,1517.500000,1521.625000,1425.036987,95542
2018-02-28,1520.000000,1531.175049,1511.675049,1519.125000,1422.695679,202686
2018-03-01,1520.500000,1530.000000,1510.974976,1518.550049,1422.157104,56560
2018-03-05,1534.500000,1556.224976,1518.025024,1552.150024,1453.624634,221630
2018-03-06,1566.500000,1566.500000,1515.324951,1524.900024,1428.104126,98618
2018-03-07,1527.500000,1544.875000,1512.125000,1514.625000,1418.481323,162102
2018-03-08,1530.000000,1530.000000,1491.949951,1500.750000,1405.487305,113716
2018-03-09,1507.000000,1529.974976,1489.275024,1517.250000,1420.939819,210212
2018-03-12,1517.500000,1540.000000,1517.500000,1525.925049,1429.064331,142190
2018-03-13,1464.000000,1464.500000,1442.050049,1446.224976,1354.423096,4395838
2018-03-14,1448.000000,1462.500000,1437.525024,1443.050049,1351.449585,271416
2018-03-15,1445.574951,1451.199951,1428.824951,1434.574951,1343.512573,325626
2018-03-16,1434.375000,1435.000000,1402.500000,1412.750000,1323.073242,262176
2018-03-19,1420.349976,1422.500000,1410.025024,1414.425049,1324.641968,222384
2018-03-20,1413.724976,1435.000000,1410.349976,1429.574951,1338.830200,107408
2018-03-21,1430.125000,1441.000000,1422.500000,1427.300049,1336.699585,199524
2018-03-22,1428.000000,1435.000000,1412.500000,1414.974976,1325.156860,97270
2018-03-23,1403.349976,1415.500000,1400.000000,1408.224976,1318.835327,193700
2018-03-26,1408.349976,1411.449951,1391.150024,1406.525024,1317.243408,296360
2018-03-27,1410.050049,1434.500000,1410.050049,1420.925049,1330.729248,75910
2018-03-28,1419.500000,1437.000000,1413.775024,1424.650024,1334.217773,164114
2018-04-02,1422.500000,1455.000000,1422.500000,1451.449951,1359.316650,101468
2018-04-03,1450.000000,1463.574951,1446.500000,1454.050049,1361.751587,68598
2018-04-04,1461.500000,1466.650024,1445.974976,1453.525024,1361.260010,75234
2018-04-05,1457.775024,1481.000000,1457.775024,1478.574951,1384.719604,130186
2018-04-06,1470.500000,1480.675049,1463.500000,1474.849976,1381.231445,42414
2018-04-09,1475.000000,1481.500000,1457.500000,1460.574951,1367.862061,46454
2018-04-10,1469.500000,1477.925049,1462.550049,1465.925049,1372.872681,59978
2018-04-11,1475.000000,1513.449951,1473.599976,1507.750000,1412.042603,184910
2018-04-12,1507.750000,1575.000000,1505.074951,1568.650024,1469.077026,1843550
2018-04-13,1574.500000,1619.000000,1565.550049,1575.500000,1475.492310,283872
2018-04-16,1566.000000,1599.500000,1554.025024,1592.400024,1491.319580,235726
2018-04-17,1595.000000,1595.000000,1574.650024,1582.949951,1482.469238,92720
2018-04-18,1586.474976,1594.900024,1573.650024,1579.750000,1479.472534,104790
2018-04-19,1587.500000,1607.500000,1583.150024,1595.324951,1494.058960,204144
2018-04-20,1625.099976,1710.625000,1622.500000,1703.199951,1595.086426,1543910
2018-04-23,1714.500000,1778.500000,1700.000000,1707.599976,1599.207031,1011632
2018-04-24,1706.474976,1721.750000,1672.949951,1692.824951,1585.369751,390992
2018-04-25,1692.500000,1740.750000,1683.000000,1733.949951,1623.884399,443866
2018-04-26,1735.500000,1780.000000,1734.500000,1770.175049,1657.809937,301996
2018-04-27,1770.000000,1771.574951,1724.650024,1727.400024,1617.750244,214912
2018-04-30,1727.500000,1773.500000,1719.099976,1765.699951,1653.618652,184786
2018-05-02,1766.500000,1780.000000,1737.800049,1748.900024,1637.885376,129712
2018-05-03,1751.000000,1763.925049,1737.500000,1741.324951,1630.791260,145044
2018-05-04,1741.000000,1752.000000,1735.650024,1740.425049,1629.948486,93992
2018-05-07,1741.125000,1745.000000,1710.050049,1713.849976,1605.060303,126844
2018-05-08,1716.000000,1743.974976,1699.425049,1720.525024,1611.311523,202564
2018-05-09,1724.500000,1747.224976,1721.500000,1744.525024,1633.787842,99586
2018-05-10,1745.500000,1754.724976,1723.000000,1726.375000,1616.790283,123642
2018-05-11,1727.500000,1743.750000,1723.199951,1730.300049,1620.466187,70336
2018-05-14,1732.000000,1739.925049,1708.000000,1718.375000,1609.298096,603792
2018-05-15,1727.000000,1747.250000,1718.449951,1741.224976,1630.697632,79148
2018-05-16,1740.000000,1754.974976,1737.500000,1747.775024,1636.831909,58254
2018-05-17,1757.925049,1764.900024,1737.500000,1746.349976,1635.497192,96268
2018-05-18,1744.925049,1759.000000,1731.250000,1751.175049,1640.015869,52170
2018-05-21,1760.000000,1795.925049,1755.000000,1778.974976,1666.051270,136672
2018-05-22,1779.000000,1787.500000,1747.500000,1754.025024,1642.685059,103528
2018-05-23,1764.000000,1772.474976,1741.400024,1748.525024,1637.534180,90694
2018-05-24,1750.000000,1807.500000,1750.000000,1802.400024,1687.989502,192390
2018-05-25,1809.500000,1837.000000,1786.400024,1794.724976,1680.801636,169150
2018-05-28,1800.550049,1809.000000,1744.000000,1751.900024,1640.694946,263160
2018-05-29,1756.000000,1774.750000,1745.550049,1761.349976,1649.545166,205762
2018-05-30,1760.000000,1766.250000,1742.300049,1758.875000,1647.227051,309140
2018-05-31,1742.300049,1758.699951,1726.099976,1744.800049,1647.628418,156722
2018-06-01,1758.000000,1760.000000,1719.000000,1732.250000,1635.777710,117215
2018-06-04,1751.699951,1752.000000,1712.900024,1744.550049,1647.392578,242609
2018-06-05,1745.000000,1752.599976,1713.449951,1721.199951,1625.342773,104701
2018-06-06,1724.699951,1735.300049,1716.300049,1727.250000,1631.056030,383083
2018-06-07,1725.400024,1748.500000,1725.400024,1734.599976,1637.996460,118908
2018-06-08,1736.000000,1757.500000,1736.000000,1748.199951,1650.838867,402906
2018-06-11,1747.000000,1763.449951,1742.800049,1750.599976,1653.105469,58160
2018-06-12,1756.000000,1784.949951,1753.500000,1781.000000,1681.812500,152861
2018-06-13,1815.000000,1832.000000,1800.000000,1824.199951,1722.606445,353957
2018-06-14,1839.000000,1840.000000,1785.000000,1792.250000,1692.435913,313381
2018-06-15,1801.000000,1849.000000,1791.000000,1841.449951,1738.895752,765529
2018-06-18,1869.000000,1870.699951,1825.500000,1830.699951,1728.744751,522045
2018-06-19,1822.650024,1839.599976,1822.000000,1825.849976,1724.164673,721683
2018-06-20,1833.000000,1836.599976,1823.000000,1826.300049,1724.589966,204010
2018-06-21,1830.000000,1834.000000,1818.000000,1819.849976,1718.498779,184984
2018-06-22,1828.800049,1829.000000,1803.250000,1811.800049,1710.897339,200191
2018-06-25,1812.000000,1824.000000,1809.000000,1820.449951,1719.065430,215085
2018-06-26,1821.000000,1862.000000,1821.000000,1852.699951,1749.519409,1065791
2018-06-27,1859.800049,1886.199951,1852.000000,1859.800049,1756.223877,474432
2018-06-28,1865.000000,1872.000000,1830.150024,1847.300049,1744.420044,333642
2018-06-29,1846.000000,1868.000000,1843.000000,1847.199951,1744.325684,229631
2018-07-02,1829.949951,1859.949951,1829.949951,1855.599976,1752.257813,151420
2018-07-03,1859.949951,1880.000000,1858.000000,1875.900024,1771.427246,163967
